Batter,Venue,total_runs,balls_faced,strike_rate
Sunny Singh,Dr DY Patil Sports Academy,12,6,200.0
Sunny Singh,Feroz Shah Kotla,2,4,50.0
Sunny Singh,M Chinnaswamy Stadium,4,5,80.0
Sunny Singh,Punjab Cricket Association Stadium,25,16,156.25
Swapnil Singh,Eden Gardens,0,1,0.0
Swapnil Singh,Maharashtra Cricket Association Stadium,10,17,58.82352941176471
Swapnil Singh,Narendra Modi Stadium,2,4,50.0
Swapnil Singh,Punjab Cricket Association IS Bindra Stadium,2,2,100.0
T Banton,Sharjah Cricket Stadium,8,12,66.66666666666666
T Banton,Sheikh Zayed Stadium,10,8,125.0
T Henderson,Kingsmead,0,1,0.0
T Henderson,Newlands,11,14,78.57142857142857
T Kohli,Feroz Shah Kotla,7,12,58.333333333333336
T Kohli,Kingsmead,1,4,25.0
T Kohli,MA Chidambaram Stadium,3,3,100.0
T Natarajan,Dubai International Cricket Stadium,3,5,60.0
T Shamsi,Zayed Cricket Stadium,2,4,50.0
T Stubbs,MA Chidambaram Stadium,20,21,95.23809523809523
T Stubbs,Wankhede Stadium,7,14,50.0
T Taibu,Eden Gardens,22,21,104.76190476190477
T Taibu,Rajiv Gandhi International Stadium,9,5,180.0
T Thushara,Kingsmead,1,5,20.0
T Thushara,Newlands,1,2,50.0
T Thushara,Sardar Patel Stadium,2,3,66.66666666666666
T Thushara,Vidarbha Cricket Association Stadium,8,8,100.0
TA Boult,Brabourne Stadium,17,9,188.88888888888889
TA Boult,Dr DY Patil Sports Academy,5,5,100.0
TA Boult,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,6,3,200.0
TA Boult,Dubai International Cricket Stadium,0,3,0.0
TA Boult,Eden Gardens,5,10,50.0
TA Boult,Himachal Pradesh Cricket Association Stadium,1,2,50.0
TA Boult,MA Chidambaram Stadium,2,2,100.0
TA Boult,Maharashtra Cricket Association Stadium,5,7,71.42857142857143
TA Boult,Narendra Modi Stadium,11,8,137.5
TA Boult,Sawai Mansingh Stadium,15,11,136.36363636363635
TA Boult,Sheikh Zayed Stadium,0,1,0.0
TA Boult,Wankhede Stadium,2,1,200.0
TD Paine,M Chinnaswamy Stadium,8,17,47.05882352941176
TD Paine,Wankhede Stadium,2,9,22.22222222222222
TG Southee,Dr DY Patil Sports Academy,2,10,20.0
TG Southee,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4,7,57.14285714285714
TG Southee,Dubai International Cricket Stadium,4,4,100.0
TG Southee,Feroz Shah Kotla,8,5,160.0
TG Southee,M.Chinnaswamy Stadium,11,12,91.66666666666666
TG Southee,Maharashtra Cricket Association Stadium,43,30,143.33333333333334
TG Southee,Sawai Mansingh Stadium,14,17,82.35294117647058
TG Southee,Sharjah Cricket Stadium,3,5,60.0
TG Southee,Wankhede Stadium,31,16,193.75
TH David,Arun Jaitley Stadium,13,11,118.18181818181819
TH David,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,32,18,177.77777777777777
TH David,Brabourne Stadium,56,29,193.10344827586206
TH David,Dr DY Patil Sports Academy,34,21,161.9047619047619
TH David,M Chinnaswamy Stadium,4,7,57.14285714285714
TH David,MA Chidambaram Stadium,15,17,88.23529411764706
TH David,Narendra Modi Stadium,2,5,40.0
TH David,Punjab Cricket Association IS Bindra Stadium,19,10,190.0
TH David,Rajiv Gandhi International Stadium,16,11,145.45454545454547
TH David,Sharjah Cricket Stadium,1,3,33.33333333333333
TH David,Wankhede Stadium,226,102,221.56862745098042
TK Curran,Dubai International Cricket Stadium,54,37,145.94594594594594
TK Curran,Eden Gardens,21,23,91.30434782608695
TK Curran,MA Chidambaram Stadium,2,5,40.0
TK Curran,Sharjah Cricket Stadium,14,10,140.0
TK Curran,Sheikh Zayed Stadium,15,16,93.75
TK Curran,Wankhede Stadium,21,16,131.25
TL Seifert,Brabourne Stadium,21,14,150.0
TL Seifert,Dubai International Cricket Stadium,2,4,50.0
TL Seifert,Maharashtra Cricket Association Stadium,3,5,60.0
TL Suman,Barabati Stadium,55,41,134.14634146341464
TL Suman,Brabourne Stadium,11,16,68.75
TL Suman,Buffalo Park,17,17,100.0
TL Suman,De Beers Diamond Oval,56,36,155.55555555555557
TL Suman,Dr DY Patil Sports Academy,62,45,137.77777777777777
TL Suman,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,5,9,55.55555555555556
TL Suman,Eden Gardens,19,15,126.66666666666666
TL Suman,Feroz Shah Kotla,5,6,83.33333333333334
TL Suman,Himachal Pradesh Cricket Association Stadium,43,31,138.70967741935485
TL Suman,Kingsmead,3,7,42.857142857142854
TL Suman,M Chinnaswamy Stadium,78,57,136.8421052631579
TL Suman,MA Chidambaram Stadium,10,4,250.0
TL Suman,Maharashtra Cricket Association Stadium,12,14,85.71428571428571
TL Suman,New Wanderers Stadium,41,36,113.88888888888889
TL Suman,Punjab Cricket Association Stadium,4,5,80.0
TL Suman,Sardar Patel Stadium,9,15,60.0
TL Suman,St George's Park,41,30,136.66666666666666
TL Suman,Subrata Roy Sahara Stadium,17,29,58.620689655172406
TL Suman,SuperSport Park,79,64,123.4375
TL Suman,Vidarbha Cricket Association Stadium,55,45,122.22222222222223
TL Suman,Wankhede Stadium,54,51,105.88235294117648
TM Dilshan,Buffalo Park,17,19,89.47368421052632
TM Dilshan,Eden Gardens,64,53,120.75471698113208
TM Dilshan,Feroz Shah Kotla,77,67,114.92537313432835
TM Dilshan,Kingsmead,129,79,163.29113924050634
TM Dilshan,M Chinnaswamy Stadium,326,297,109.76430976430977
TM Dilshan,MA Chidambaram Stadium,1,3,33.33333333333333
TM Dilshan,Nehru Stadium,1,4,25.0
TM Dilshan,New Wanderers Stadium,14,15,93.33333333333333
TM Dilshan,OUTsurance Oval,43,60,71.66666666666667
TM Dilshan,Punjab Cricket Association Stadium,0,3,0.0
TM Dilshan,Rajiv Gandhi International Stadium,11,20,55.00000000000001
TM Dilshan,Sardar Patel Stadium,0,1,0.0
TM Dilshan,Sawai Mansingh Stadium,132,96,137.5
TM Dilshan,St George's Park,67,47,142.5531914893617
TM Dilshan,Subrata Roy Sahara Stadium,53,44,120.45454545454545
TM Dilshan,SuperSport Park,148,119,124.36974789915966
TM Dilshan,Wankhede Stadium,65,65,100.0
TM Head,Feroz Shah Kotla,2,2,100.0
TM Head,M Chinnaswamy Stadium,81,56,144.64285714285714
TM Head,Maharashtra Cricket Association Stadium,2,5,40.0
TM Head,Punjab Cricket Association IS Bindra Stadium,11,7,157.14285714285714
TM Head,Rajiv Gandhi International Stadium,30,22,136.36363636363635
TM Head,Saurashtra Cricket Association Stadium,30,16,187.5
TM Head,Wankhede Stadium,49,39,125.64102564102564
TM Srivastava,Eden Gardens,1,1,100.0
TM Srivastava,Kingsmead,0,1,0.0
TM Srivastava,Punjab Cricket Association Stadium,7,9,77.77777777777779
TR Birt,Feroz Shah Kotla,35,26,134.6153846153846
TR Birt,Himachal Pradesh Cricket Association Stadium,16,11,145.45454545454547
TR Birt,Nehru Stadium,20,12,166.66666666666669
TR Birt,Rajiv Gandhi International Stadium,4,8,50.0
TS Mills,Brabourne Stadium,0,1,0.0
TS Mills,Eden Gardens,2,5,40.0
TS Mills,M.Chinnaswamy Stadium,0,3,0.0
TS Mills,Maharashtra Cricket Association Stadium,0,2,0.0
TS Mills,Rajiv Gandhi International Stadium,6,3,200.0
TU Deshpande,Dubai International Cricket Stadium,20,9,222.22222222222223
TU Deshpande,MA Chidambaram Stadium,0,1,0.0
TU Deshpande,Sheikh Zayed Stadium,1,3,33.33333333333333
Tilak Varma,Arun Jaitley Stadium,41,29,141.3793103448276
Tilak Varma,Brabourne Stadium,69,56,123.21428571428572
Tilak Varma,Dr DY Patil Sports Academy,153,111,137.83783783783784
Tilak Varma,M Chinnaswamy Stadium,84,45,186.66666666666666
Tilak Varma,MA Chidambaram Stadium,26,22,118.18181818181819
Tilak Varma,Maharashtra Cricket Association Stadium,74,50,148.0
Tilak Varma,Narendra Modi Stadium,45,17,264.70588235294116
Tilak Varma,Punjab Cricket Association IS Bindra Stadium,26,10,260.0
Tilak Varma,Rajiv Gandhi International Stadium,37,17,217.6470588235294
Tilak Varma,Wankhede Stadium,185,153,120.91503267973856
U Kaul,MA Chidambaram Stadium,0,1,0.0
UA Birla,Subrata Roy Sahara Stadium,7,14,50.0
UBT Chand,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,4,0.0
UBT Chand,Eden Gardens,0,1,0.0
UBT Chand,Feroz Shah Kotla,96,77,124.67532467532467
UBT Chand,Himachal Pradesh Cricket Association Stadium,25,32,78.125
UBT Chand,M Chinnaswamy Stadium,58,37,156.75675675675674
UBT Chand,MA Chidambaram Stadium,16,12,133.33333333333331
UBT Chand,Rajiv Gandhi International Stadium,17,23,73.91304347826086
UBT Chand,Sardar Patel Stadium,14,26,53.84615384615385
UBT Chand,Sawai Mansingh Stadium,2,10,20.0
UBT Chand,Shaheed Veer Narayan Singh International Stadium,54,58,93.10344827586206
UBT Chand,Wankhede Stadium,18,19,94.73684210526315
UT Khawaja,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,60,50,120.0
UT Khawaja,Eden Gardens,21,16,131.25
UT Khawaja,Feroz Shah Kotla,30,27,111.11111111111111
UT Khawaja,M Chinnaswamy Stadium,16,6,266.66666666666663
UT Yadav,Arun Jaitley Stadium,3,5,60.0
UT Yadav,Barabati Stadium,3,4,75.0
UT Yadav,Brabourne Stadium,46,22,209.0909090909091
UT Yadav,Dr DY Patil Sports Academy,33,28,117.85714285714286
UT Yadav,Dubai International Cricket Stadium,0,2,0.0
UT Yadav,Eden Gardens,19,17,111.76470588235294
UT Yadav,Feroz Shah Kotla,14,21,66.66666666666666
UT Yadav,M Chinnaswamy Stadium,2,3,66.66666666666666
UT Yadav,M.Chinnaswamy Stadium,11,8,137.5
UT Yadav,MA Chidambaram Stadium,14,24,58.333333333333336
UT Yadav,Maharashtra Cricket Association Stadium,8,7,114.28571428571428
UT Yadav,Narendra Modi Stadium,5,6,83.33333333333334
UT Yadav,Rajiv Gandhi International Stadium,16,14,114.28571428571428
UT Yadav,Sawai Mansingh Stadium,0,1,0.0
UT Yadav,Sheikh Zayed Stadium,2,4,50.0
UT Yadav,Subrata Roy Sahara Stadium,9,10,90.0
UT Yadav,Wankhede Stadium,11,10,110.00000000000001
Umar Gul,Eden Gardens,37,17,217.6470588235294
Umar Gul,Sawai Mansingh Stadium,2,2,100.0
Umran Malik,Dr DY Patil Sports Academy,1,1,100.0
Umran Malik,Maharashtra Cricket Association Stadium,3,5,60.0
Umran Malik,Rajiv Gandhi International Stadium,19,7,271.42857142857144
Umran Malik,Wankhede Stadium,0,2,0.0
V Kohli,Arun Jaitley Stadium,148,103,143.68932038834953
V Kohli,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,31,30,103.33333333333334
V Kohli,Brabourne Stadium,95,80,118.75
V Kohli,Dr DY Patil Sports Academy,63,46,136.95652173913044
V Kohli,Dubai International Cricket Stadium,325,256,126.953125
V Kohli,Eden Gardens,353,278,126.97841726618707
V Kohli,Feroz Shah Kotla,335,227,147.5770925110132
V Kohli,Himachal Pradesh Cricket Association Stadium,11,11,100.0
V Kohli,Holkar Cricket Stadium,48,27,177.77777777777777
V Kohli,JSCA International Stadium Complex,56,52,107.6923076923077
V Kohli,Kingsmead,75,64,117.1875
V Kohli,M Chinnaswamy Stadium,2161,1546,139.78007761966364
V Kohli,M.Chinnaswamy Stadium,447,305,146.55737704918033
V Kohli,MA Chidambaram Stadium,362,322,112.4223602484472
V Kohli,Maharashtra Cricket Association Stadium,242,218,111.0091743119266
V Kohli,Narendra Modi Stadium,54,53,101.88679245283019
V Kohli,Nehru Stadium,23,18,127.77777777777777
V Kohli,New Wanderers Stadium,31,25,124.0
V Kohli,Newlands,53,40,132.5
V Kohli,Punjab Cricket Association IS Bindra Stadium,146,121,120.66115702479338
V Kohli,Punjab Cricket Association Stadium,100,75,133.33333333333331
V Kohli,Rajiv Gandhi International Stadium,389,275,141.45454545454547
V Kohli,Sardar Patel Stadium,62,46,134.7826086956522
V Kohli,Saurashtra Cricket Association Stadium,164,113,145.13274336283186
V Kohli,Sawai Mansingh Stadium,149,158,94.30379746835443
V Kohli,Shaheed Veer Narayan Singh International Stadium,54,45,120.0
V Kohli,Sharjah Cricket Stadium,285,232,122.84482758620689
V Kohli,Sheikh Zayed Stadium,155,140,110.71428571428572
V Kohli,St George's Park,53,59,89.83050847457628
V Kohli,Subrata Roy Sahara Stadium,34,30,113.33333333333333
V Kohli,SuperSport Park,34,31,109.6774193548387
V Kohli,Vidarbha Cricket Association Stadium,3,4,75.0
V Kohli,Wankhede Stadium,571,412,138.59223300970874
V Kohli,Zayed Cricket Stadium,10,8,125.0
V Pratap Singh,Wankhede Stadium,0,1,0.0
V Sehwag,Barabati Stadium,105,80,131.25
V Sehwag,Brabourne Stadium,20,18,111.11111111111111
V Sehwag,Dr DY Patil Sports Academy,77,43,179.06976744186048
V Sehwag,Dubai International Cricket Stadium,32,26,123.07692307692308
V Sehwag,Eden Gardens,86,57,150.87719298245614
V Sehwag,Feroz Shah Kotla,933,557,167.5044883303411
V Sehwag,Himachal Pradesh Cricket Association Stadium,30,22,136.36363636363635
V Sehwag,Kingsmead,17,18,94.44444444444444
V Sehwag,M Chinnaswamy Stadium,96,65,147.6923076923077
V Sehwag,MA Chidambaram Stadium,81,55,147.27272727272725
V Sehwag,Maharashtra Cricket Association Stadium,58,52,111.53846153846155
V Sehwag,Nehru Stadium,80,47,170.2127659574468
V Sehwag,New Wanderers Stadium,0,2,0.0
V Sehwag,Newlands,38,16,237.5
V Sehwag,OUTsurance Oval,11,14,78.57142857142857
V Sehwag,Punjab Cricket Association Stadium,60,43,139.53488372093022
V Sehwag,Rajiv Gandhi International Stadium,229,117,195.72649572649573
V Sehwag,Sardar Patel Stadium,75,34,220.58823529411765
V Sehwag,Sawai Mansingh Stadium,105,67,156.71641791044777
V Sehwag,Shaheed Veer Narayan Singh International Stadium,45,41,109.75609756097562
V Sehwag,Sharjah Cricket Stadium,32,29,110.34482758620689
V Sehwag,Sheikh Zayed Stadium,56,40,140.0
V Sehwag,St George's Park,7,5,140.0
V Sehwag,Subrata Roy Sahara Stadium,108,65,166.15384615384616
V Sehwag,SuperSport Park,125,79,158.22784810126583
V Sehwag,Wankhede Stadium,196,122,160.65573770491804
V Shankar,Arun Jaitley Stadium,170,135,125.92592592592592
V Shankar,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,10,12,83.33333333333334
V Shankar,Dr DY Patil Sports Academy,2,7,28.57142857142857
V Shankar,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,25,11,227.27272727272728
V Shankar,Dubai International Cricket Stadium,90,86,104.65116279069768
V Shankar,Eden Gardens,93,52,178.84615384615387
V Shankar,Green Park,63,44,143.1818181818182
V Shankar,M Chinnaswamy Stadium,75,52,144.23076923076923
V Shankar,M.Chinnaswamy Stadium,27,18,150.0
V Shankar,MA Chidambaram Stadium,82,67,122.38805970149254
V Shankar,Maharashtra Cricket Association Stadium,67,53,126.41509433962264
V Shankar,Narendra Modi Stadium,115,69,166.66666666666669
V Shankar,Punjab Cricket Association IS Bindra Stadium,39,40,97.5
V Shankar,Rajiv Gandhi International Stadium,102,70,145.7142857142857
V Shankar,Sawai Mansingh Stadium,11,13,84.61538461538461
V Shankar,Wankhede Stadium,34,22,154.54545454545453
VG Arora,Brabourne Stadium,5,12,41.66666666666667
VG Arora,Dr DY Patil Sports Academy,0,1,0.0
VG Arora,Eden Gardens,1,1,100.0
VG Arora,Rajiv Gandhi International Stadium,2,1,200.0
VH Zol,M Chinnaswamy Stadium,29,26,111.53846153846155
VR Aaron,Arun Jaitley Stadium,3,7,42.857142857142854
VR Aaron,Dubai International Cricket Stadium,11,22,50.0
VR Aaron,Eden Gardens,4,5,80.0
VR Aaron,Feroz Shah Kotla,1,1,100.0
VR Aaron,Himachal Pradesh Cricket Association Stadium,0,5,0.0
VR Aaron,M Chinnaswamy Stadium,23,19,121.05263157894737
VR Aaron,MA Chidambaram Stadium,0,2,0.0
VR Aaron,Sharjah Cricket Stadium,1,2,50.0
VR Aaron,Wankhede Stadium,7,8,87.5
VR Iyer,Arun Jaitley Stadium,0,2,0.0
VR Iyer,Brabourne Stadium,30,28,107.14285714285714
VR Iyer,Dr DY Patil Sports Academy,70,59,118.64406779661016
VR Iyer,Dubai International Cricket Stadium,125,95,131.57894736842107
VR Iyer,Eden Gardens,136,122,111.47540983606557
VR Iyer,M Chinnaswamy Stadium,31,26,119.23076923076923
VR Iyer,MA Chidambaram Stadium,9,4,225.0
VR Iyer,Maharashtra Cricket Association Stadium,57,47,121.27659574468086
VR Iyer,Narendra Modi Stadium,83,40,207.50000000000003
VR Iyer,Punjab Cricket Association IS Bindra Stadium,34,27,125.92592592592592
VR Iyer,Rajiv Gandhi International Stadium,7,4,175.0
VR Iyer,Sharjah Cricket Stadium,133,121,109.91735537190081
VR Iyer,Wankhede Stadium,129,86,150.0
VR Iyer,Zayed Cricket Stadium,112,72,155.55555555555557
VRV Singh,MA Chidambaram Stadium,0,1,0.0
VRV Singh,Punjab Cricket Association Stadium,4,2,200.0
VS Malik,Brabourne Stadium,6,5,120.0
VS Malik,Punjab Cricket Association Stadium,1,2,50.0
VS Yeligati,Wankhede Stadium,2,2,100.0
VVS Laxman,Barabati Stadium,10,7,142.85714285714286
VVS Laxman,Brabourne Stadium,4,7,57.14285714285714
VVS Laxman,Buffalo Park,0,7,0.0
VVS Laxman,Dr DY Patil Sports Academy,59,43,137.2093023255814
VVS Laxman,Eden Gardens,0,6,0.0
VVS Laxman,Kingsmead,4,6,66.66666666666666
VVS Laxman,M Chinnaswamy Stadium,52,44,118.18181818181819
VVS Laxman,MA Chidambaram Stadium,12,11,109.09090909090908
VVS Laxman,Nehru Stadium,36,28,128.57142857142858
VVS Laxman,Newlands,15,20,75.0
VVS Laxman,Rajiv Gandhi International Stadium,66,56,117.85714285714286
VVS Laxman,Sardar Patel Stadium,10,12,83.33333333333334
VVS Laxman,Sawai Mansingh Stadium,8,10,80.0
VVS Laxman,Vidarbha Cricket Association Stadium,6,9,66.66666666666666
VY Mahesh,Dr DY Patil Sports Academy,3,5,60.0
VY Mahesh,Eden Gardens,3,6,50.0
VY Mahesh,Punjab Cricket Association Stadium,6,5,120.0
VY Mahesh,Sawai Mansingh Stadium,0,1,0.0
VY Mahesh,Wankhede Stadium,3,10,30.0
Vijaykumar Vyshak,M Chinnaswamy Stadium,13,9,144.44444444444443
Virat Singh,MA Chidambaram Stadium,11,12,91.66666666666666
Vishnu Vinod,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2,3,66.66666666666666
Vishnu Vinod,Feroz Shah Kotla,3,9,33.33333333333333
Vishnu Vinod,Holkar Cricket Stadium,7,12,58.333333333333336
Vishnu Vinod,M.Chinnaswamy Stadium,9,5,180.0
Vishnu Vinod,Narendra Modi Stadium,5,7,71.42857142857143
Vishnu Vinod,Wankhede Stadium,30,20,150.0
Vivrant Sharma,Wankhede Stadium,69,47,146.80851063829786
W Jaffer,Feroz Shah Kotla,10,9,111.11111111111111
W Jaffer,M Chinnaswamy Stadium,100,90,111.11111111111111
W Jaffer,New Wanderers Stadium,7,8,87.5
W Jaffer,Rajiv Gandhi International Stadium,5,5,100.0
W Jaffer,SuperSport Park,8,9,88.88888888888889
WA Mota,De Beers Diamond Oval,3,4,75.0
WA Mota,Kingsmead,10,16,62.5
WA Mota,New Wanderers Stadium,12,19,63.1578947368421
WA Mota,Newlands,1,2,50.0
WA Mota,Sawai Mansingh Stadium,1,1,100.0
WA Mota,SuperSport Park,4,7,57.14285714285714
WA Mota,Wankhede Stadium,25,26,96.15384615384616
WD Parnell,Dr DY Patil Sports Academy,28,31,90.32258064516128
WD Parnell,Eden Gardens,1,2,50.0
WD Parnell,Feroz Shah Kotla,2,2,100.0
WD Parnell,M Chinnaswamy Stadium,2,5,40.0
WD Parnell,Subrata Roy Sahara Stadium,12,18,66.66666666666666
WD Parnell,Wankhede Stadium,20,22,90.9090909090909
WP Saha,Arun Jaitley Stadium,14,7,200.0
WP Saha,Barabati Stadium,15,9,166.66666666666669
WP Saha,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,47,37,127.02702702702702
WP Saha,Brabourne Stadium,84,62,135.48387096774192
WP Saha,Buffalo Park,8,4,200.0
WP Saha,Dr DY Patil Sports Academy,46,42,109.52380952380953
WP Saha,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,67,53,126.41509433962264
WP Saha,Dubai International Cricket Stadium,125,80,156.25
WP Saha,Eden Gardens,289,227,127.31277533039646
WP Saha,Feroz Shah Kotla,46,50,92.0
WP Saha,Holkar Cricket Stadium,25,24,104.16666666666667
WP Saha,Kingsmead,22,15,146.66666666666666
WP Saha,M Chinnaswamy Stadium,237,177,133.89830508474577
WP Saha,M.Chinnaswamy Stadium,20,11,181.8181818181818
WP Saha,MA Chidambaram Stadium,172,155,110.96774193548387
WP Saha,Maharashtra Cricket Association Stadium,90,89,101.12359550561798
WP Saha,Narendra Modi Stadium,208,155,134.1935483870968
WP Saha,New Wanderers Stadium,7,4,175.0
WP Saha,Punjab Cricket Association IS Bindra Stadium,203,175,115.99999999999999
WP Saha,Punjab Cricket Association Stadium,189,129,146.51162790697674
WP Saha,Rajiv Gandhi International Stadium,133,95,140.0
WP Saha,Sardar Patel Stadium,1,2,50.0
WP Saha,Saurashtra Cricket Association Stadium,43,24,179.16666666666669
WP Saha,Sawai Mansingh Stadium,58,48,120.83333333333333
WP Saha,Sharjah Cricket Stadium,174,162,107.40740740740742
WP Saha,Sheikh Zayed Stadium,44,41,107.31707317073172
WP Saha,Subrata Roy Sahara Stadium,13,15,86.66666666666667
WP Saha,SuperSport Park,35,18,194.44444444444443
WP Saha,Wankhede Stadium,327,235,139.14893617021275
